coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
32,2686,2905,1220,674,658,"Lateral reticular nucleus, magnocellular part",left
32,2776,1986,1218,698,467,"Lateral reticular nucleus, magnocellular part",right
32,2862,3090,1216,714,703,"Paragigantocellular reticular nucleus, lateral part",left
32,2967,2916,1217,735,665,Inferior olivary complex,left
32,2843,2554,1220,707,584,Inferior olivary complex,left
31,1985,3016,1234,503,692,Cuneate nucleus,left
31,2560,2473,1227,645,573,crossed tectospinal pathway,left
31,1941,2804,1237,494,646,Parasolitary nucleus,left
31,1955,2843,1236,497,654,Parasolitary nucleus,left
31,2636,3220,1220,662,734,Parvicellular reticular nucleus,left
31,2785,2513,1222,694,576,Inferior olivary complex,left
31,2833,2636,1221,704,601,Inferior olivary complex,left
31,2877,3054,1216,717,695,Medulla,left
34,1928,3061,1234,491,704,External cuneate nucleus,left
34,1998,2884,1235,507,662,Parasolitary nucleus,left
34,2029,2956,1233,514,677,Parasolitary nucleus,left
34,2266,3243,1224,572,738,"Spinal nucleus of the trigeminal, interpolar part",left
34,2955,2922,1216,733,666,Inferior olivary complex,left
34,1957,2847,1235,497,654,Parasolitary nucleus,left
34,2081,1959,1236,524,466,Nucleus of the solitary tract,right
34,2683,1713,1220,678,407,"Lateral reticular nucleus, magnocellular part",right
34,2774,3235,1217,696,738,"Lateral reticular nucleus, magnocellular part",left
34,2820,3186,1216,706,726,rubrospinal tract,left
34,2856,2836,1218,710,645,Medulla,left
33,1984,2858,1236,504,657,Parasolitary nucleus,left
33,1991,2970,1235,505,682,Cuneate nucleus,left
33,2413,1811,1223,610,434,Parvicellular reticular nucleus,right
33,2454,3133,1221,619,713,Parvicellular reticular nucleus,left
33,2642,2472,1225,662,571,Medulla,left
33,2961,2752,1218,734,629,Medulla,left
33,2961,3075,1215,736,702,Medulla,left
35,1961,1943,1240,496,463,Cuneate nucleus,right
35,2926,2751,1217,726,628,Inferior olivary complex,left
35,1944,3053,1233,494,702,External cuneate nucleus,left
35,2448,3137,1219,618,713,Parvicellular reticular nucleus,left
35,2667,2940,1218,670,666,"Lateral reticular nucleus, magnocellular part",left
35,2033,1973,1237,513,469,Parasolitary nucleus,right
35,2195,2870,1230,552,657,Parvicellular reticular nucleus,left
35,2408,1578,1223,609,389,"Spinal nucleus of the trigeminal, interpolar part",right
35,2427,3322,1223,610,753,"Spinal nucleus of the trigeminal, interpolar part",left
35,2784,2826,1218,694,642,Medulla,left
35,2051,1937,1237,517,460,Parasolitary nucleus,right
37,1876,3038,1234,479,701,External cuneate nucleus,left
37,1982,1959,1239,500,466,Cuneate nucleus,right
37,2039,2982,1232,516,683,Medulla,left
37,2779,2004,1216,699,471,"Lateral reticular nucleus, magnocellular part",right
37,1922,2797,1235,490,644,Medulla,left
37,2016,2926,1233,510,671,Parasolitary nucleus,left
37,2489,3211,1219,627,730,Parvicellular reticular nucleus,left
37,2610,2475,1224,656,572,Nucleus raphe obscurus,left
37,2665,1696,1220,673,403,Parvicellular reticular nucleus,right
37,2730,3051,1215,686,693,"Lateral reticular nucleus, magnocellular part",left
37,2749,2750,1220,685,625,Gigantocellular reticular nucleus,left
37,2800,2515,1219,697,575,Inferior olivary complex,left
37,2991,3060,1213,742,699,Medulla,left
37,2833,2135,1216,709,497,Medulla,right
36,1954,1960,1240,495,466,Cuneate nucleus,right
36,2006,2909,1233,508,668,Parasolitary nucleus,left
36,2366,2167,1228,596,511,Intermediate reticular nucleus,right
36,2694,2519,1222,673,579,Inferior olivary complex,left
36,2970,2948,1214,737,673,Inferior olivary complex,left
36,1968,2764,1235,501,637,Nucleus of the solitary tract,left
36,2048,3010,1231,518,689,Medulla,left
36,2698,2495,1222,675,574,Inferior olivary complex,left
38,2334,3251,1221,589,738,"Spinal nucleus of the trigeminal, interpolar part",left
38,2011,2936,1232,509,673,Parasolitary nucleus,left
38,1905,2875,1233,485,663,Spinal vestibular nucleus,left
38,2809,1854,1214,708,436,"Paragigantocellular reticular nucleus, lateral part",right
38,1932,2018,1238,489,478,Cuneate nucleus,right
38,2497,3017,1218,629,685,Intermediate reticular nucleus,left
39,2474,3114,1216,624,709,Parvicellular reticular nucleus,left
39,2617,1860,1217,660,440,Intermediate reticular nucleus,right
39,2640,2481,1221,662,572,Medulla,left
39,1928,2068,1237,489,488,Medulla,right
